Ticker,Company,Sector,Year,Month,Month_Name,Monthly_Return,Avg_Close,Avg_Volume,Avg_Volatility
AMZN,Amazon,Tech,2021,6,Jun,6.66,168.39,60919090.91,1.13
AMZN,Amazon,Tech,2021,7,Jul,-2.81,180.8,79742190.48,1.48
AMZN,Amazon,Tech,2021,8,Aug,4.33,165.65,57134727.27,1.79
AMZN,Amazon,Tech,2021,9,Sep,-5.38,171.36,59550190.48,1.05
AMZN,Amazon,Tech,2021,10,Oct,2.86,166.71,60641238.1,1.38
AMZN,Amazon,Tech,2021,11,Nov,4.25,175.88,72190000.0,1.7
AMZN,Amazon,Tech,2021,12,Dec,-4.84,170.86,58528818.18,1.66
AMZN,Amazon,Tech,2022,1,Jan,-10.28,155.48,76232700.0,1.62
AMZN,Amazon,Tech,2022,2,Feb,4.14,153.78,88926526.32,3.94
AMZN,Amazon,Tech,2022,3,Mar,6.71,154.28,70803739.13,2.94
AMZN,Amazon,Tech,2022,4,Apr,-25.34,151.31,73250400.0,2.33
AMZN,Amazon,Tech,2022,5,May,-1.95,112.47,107546476.19,4.29
AMZN,Amazon,Tech,2022,6,Jun,-11.25,112.86,84171480.95,3.47
AMZN,Amazon,Tech,2022,7,Jul,25.17,117.04,66892630.0,2.99
AMZN,Amazon,Tech,2022,8,Aug,-5.73,137.44,50889086.96,3.14
AMZN,Amazon,Tech,2022,9,Sep,-10.85,123.21,57642266.67,2.34
AMZN,Amazon,Tech,2022,10,Oct,-8.71,114.46,69491023.81,2.79
AMZN,Amazon,Tech,2022,11,Nov,-4.5,93.95,96911104.76,3.87
AMZN,Amazon,Tech,2022,12,Dec,-13.42,87.94,73771109.52,2.54
AMZN,Amazon,Tech,2023,1,Jan,21.13,94.22,76189930.0,2.39
AMZN,Amazon,Tech,2023,2,Feb,-8.17,99.21,71794842.11,3.11
AMZN,Amazon,Tech,2023,3,Mar,9.58,96.55,58662621.74,1.93
AMZN,Amazon,Tech,2023,4,Apr,2.62,103.34,64433394.74,1.96
AMZN,Amazon,Tech,2023,5,May,13.79,111.94,65138140.91,2.24
AMZN,Amazon,Tech,2023,6,Jun,8.14,126.38,59187428.57,1.87
AMZN,Amazon,Tech,2023,7,Jul,2.78,130.82,52943675.0,1.63
AMZN,Amazon,Tech,2023,8,Aug,3.75,135.5,52638621.74,2.36
AMZN,Amazon,Tech,2023,9,Sep,-7.81,135.44,56025265.0,1.69
AMZN,Amazon,Tech,2023,10,Oct,5.33,128.28,55666754.55,2.13
AMZN,Amazon,Tech,2023,11,Nov,9.51,143.46,48859023.81,2.32
AMZN,Amazon,Tech,2023,12,Dec,4.07,149.82,46566110.0,1.23
AMZN,Amazon,Tech,2024,1,Jan,2.32,153.62,45429285.71,1.3
AMZN,Amazon,Tech,2024,2,Feb,13.53,171.0,52250110.0,2.19
AMZN,Amazon,Tech,2024,3,Mar,2.17,176.82,35102840.0,1.46
AMZN,Amazon,Tech,2024,4,Apr,-2.73,181.17,41688104.55,1.24
AMZN,Amazon,Tech,2024,5,May,0.97,184.18,40557940.91,1.63
AMZN,Amazon,Tech,2024,6,Jun,9.33,186.08,42660826.32,1.08
AMZN,Amazon,Tech,2024,7,Jul,-3.03,190.33,39457322.73,1.63
AMZN,Amazon,Tech,2024,8,Aug,-3.87,172.39,44137450.0,2.57
AMZN,Amazon,Tech,2024,9,Sep,4.58,184.87,38247525.0,1.89
AMZN,Amazon,Tech,2024,10,Oct,0.27,186.83,31907773.91,1.39
AMZN,Amazon,Tech,2024,11,Nov,11.47,204.5,45291765.0,2.19
AMZN,Amazon,Tech,2024,12,Dec,5.7,224.1,36232904.76,1.83
AMZN,Amazon,Tech,2025,1,Jan,8.21,228.02,32628850.0,1.59
AMZN,Amazon,Tech,2025,2,Feb,-11.0,225.85,41242826.32,1.58
AMZN,Amazon,Tech,2025,3,Mar,-10.47,198.51,46034371.43,1.88
AMZN,Amazon,Tech,2025,4,Apr,-1.34,181.21,62528252.38,3.8
AMZN,Amazon,Tech,2025,5,May,11.1,200.16,44631557.14,2.8
AMZN,Amazon,Tech,2025,6,Jun,7.0,213.02,43534395.0,1.56
AMZN,Amazon,Tech,2025,7,Jul,6.61,226.3,38909836.36,1.32
AMZN,Amazon,Tech,2025,8,Aug,-1.61,224.67,41793271.43,2.31
AMZN,Amazon,Tech,2025,9,Sep,-3.91,228.09,45957142.86,1.7
AMZN,Amazon,Tech,2025,10,Oct,11.42,222.15,52038121.74,1.64
AMZN,Amazon,Tech,2025,11,Nov,-4.18,236.27,47488042.11,2.96
AMZN,Amazon,Tech,2025,12,Dec,-0.92,229.26,35816381.82,1.53
AMZN,Amazon,Tech,2026,1,Jan,3.92,239.08,42103020.0,1.57
AMZN,Amazon,Tech,2026,2,Feb,-12.59,212.05,66487984.21,2.02
AMZN,Amazon,Tech,2026,3,Mar,1.63,213.22,51190140.0,2.16
BAC,Bank of America,Finance,2020,1,Jan,-8.07,29.46,47385419.05,1.15
BAC,Bank of America,Finance,2020,2,Feb,-13.63,28.68,56473263.16,1.52
BAC,Bank of America,Finance,2020,3,Mar,-20.82,19.72,128477227.27,6.19
BAC,Bank of America,Finance,2020,4,Apr,14.61,19.45,77939204.76,6.65
BAC,Bank of America,Finance,2020,5,May,1.76,19.81,72374425.0,3.78
BAC,Bank of America,Finance,2020,6,Jun,0.77,21.99,81899886.36,4.14
BAC,Bank of America,Finance,2020,7,Jul,5.15,20.87,63113786.36,2.88
BAC,Bank of America,Finance,2020,8,Aug,3.63,22.46,54529319.05,1.7
BAC,Bank of America,Finance,2020,9,Sep,-5.56,21.8,61472219.05,1.81
BAC,Bank of America,Finance,2020,10,Oct,-1.19,21.35,58953004.55,1.93
BAC,Bank of America,Finance,2020,11,Nov,18.69,23.48,64321410.0,3.46
BAC,Bank of America,Finance,2020,12,Dec,8.2,25.74,46696772.73,2.22
BAC,Bank of America,Finance,2021,1,Jan,-1.75,28.08,57150678.95,1.95
BAC,Bank of America,Finance,2021,2,Feb,16.08,29.58,49995436.84,1.93
BAC,Bank of America,Finance,2021,3,Mar,11.7,33.16,59949921.74,1.74
BAC,Bank of America,Finance,2021,4,Apr,4.89,35.02,49046547.62,1.57
BAC,Bank of America,Finance,2021,5,May,4.58,37.15,41175480.0,1.32
BAC,Bank of America,Finance,2021,6,Jun,-2.1,36.9,44753677.27,1.22
BAC,Bank of America,Finance,2021,7,Jul,-6.89,34.62,50501076.19,1.82
BAC,Bank of America,Finance,2021,8,Aug,8.67,36.3,45330281.82,1.47
BAC,Bank of America,Finance,2021,9,Sep,2.48,36.71,48681838.1,1.4
BAC,Bank of America,Finance,2021,10,Oct,12.07,40.76,43677185.71,1.67
BAC,Bank of America,Finance,2021,11,Nov,-6.94,41.88,42638052.38,1.33
BAC,Bank of America,Finance,2021,12,Dec,0.76,39.77,48223727.27,1.74
BAC,Bank of America,Finance,2022,1,Jan,3.99,42.17,61258935.0,1.8
BAC,Bank of America,Finance,2022,2,Feb,-3.96,42.11,49565721.05,1.65
