Date,Ticker,Company,Sector,Open,High,Low,Close,Volume,Daily_Return,MA_20,MA_50,MA_200,Volatility_20,Cumulative_Return,Daily_Range_Pct,Signal,Year,Month,Quarter,Month_Name
2022-04-11,BAC,Bank of America,Finance,35.63507200777054,36.46547568848289,35.5538369025181,35.73435974121094,34198700,-0.20163055903633653,37.845109367370604,39.34903594970703,38.93159446716309,1.6624656049050182,16.826481481273614,2.5511546661725557,SELL,2022,4,2,Apr
2022-04-12,BAC,Bank of America,Finance,35.71629688626221,36.17663016527959,35.06641623032509,35.35525131225586,42855300,-1.0609072939898434,37.7399543762207,39.22726448059082,38.92356195449829,1.6588191839058164,15.587060817927089,3.1401670013575798,SELL,2022,4,2,Apr
2022-04-13,BAC,Bank of America,Finance,34.75050209159794,35.21083190300446,34.62413718035637,35.039337158203125,45484200,-0.8935423800628506,37.56033496856689,39.08480331420898,38.91692922592163,1.4552973318274394,14.554241443649897,1.6743887591227964,SELL,2022,4,2,Apr
2022-04-14,BAC,Bank of America,Finance,34.74147902737639,35.17473164630478,33.775682642232134,33.911075592041016,79032000,-3.2199854725219024,37.31392192840576,38.92067527770996,38.9031432723999,1.5564999113669495,10.86561151100669,4.1256403096839644,SELL,2022,4,2,Apr
2022-04-18,BAC,Bank of America,Finance,33.77568068715626,35.48161729462141,33.59516135544128,35.06641387939453,80080300,3.406964442097138,37.13114261627197,38.78791748046875,38.89375551223755,1.803350094052669,14.642763473700239,5.379665983719642,SELL,2022,4,2,Apr
2022-04-19,BAC,Bank of America,Finance,35.39136437927701,35.996115332901056,35.30110468742221,35.716304779052734,53714200,1.853314404756068,36.98356628417969,38.634923400878904,38.88935144424438,1.8766698968228093,16.767454323168774,1.9459197970739188,SELL,2022,4,2,Apr
2022-04-20,BAC,Bank of America,Finance,36.23981177354592,36.43838373572086,35.75240129303474,35.79753112792969,47064300,0.22742091988361413,36.77957592010498,38.47942199707031,38.89015604019165,1.6945993949322198,17.03300794191518,1.916284227073171,SELL,2022,4,2,Apr
2022-04-21,BAC,Bank of America,Finance,36.10442054885563,36.29396793037251,34.858817075828064,35.120574951171875,46245900,-1.8910694548698759,36.59093036651611,38.2947526550293,38.88899887084961,1.6644662357900706,14.819832476610184,4.086353530771452,SELL,2022,4,2,Apr
2022-04-22,BAC,Bank of America,Finance,35.0303249149734,35.0664267286337,33.84790357713168,33.902061462402344,50409800,-3.4695146376835573,36.342261505126956,38.08750946044922,38.88606256484985,1.787300811867123,10.836141581870473,3.594245007352639,SELL,2022,4,2,Apr
2022-04-25,BAC,Bank of America,Finance,33.29731003541183,33.75764344635663,32.430804541286854,33.658355712890625,64301100,-0.7188523027780835,36.05162105560303,37.87952369689941,38.87630464553833,1.710756962990443,10.039393425798826,3.9420788002475686,SELL,2022,4,2,Apr
2022-04-26,BAC,Bank of America,Finance,33.28827305278464,33.88399578866181,32.87306964526957,32.900150299072266,44809900,-2.252651378118209,35.731193923950194,37.67667373657227,38.860132160186765,1.7392198836839605,7.560589513319638,3.0727098028507984,SELL,2022,4,2,Apr
2022-04-27,BAC,Bank of America,Finance,32.73769145216913,33.31536176602219,32.647428313637924,32.71963882446289,39824900,-0.5486645895792952,35.40670585632324,37.479195785522464,38.84648115158081,1.7349299607281197,6.970442646317321,2.041383940598045,SELL,2022,4,2,Apr
2022-04-28,BAC,Bank of America,Finance,33.15287954220621,33.35145493180625,32.63839189022921,33.22509002685547,39567800,1.5447945654420758,35.12734756469727,37.285179977416995,38.8398041343689,1.8174092231862815,8.622916230946975,2.1461583429892386,SELL,2022,4,2,Apr
2022-04-29,BAC,Bank of America,Finance,33.17093986527533,33.51393286062746,32.07878185525953,32.20514678955078,47385200,-3.0697982653479006,34.87732429504395,37.07274124145508,38.82816083908081,1.726112459444076,5.288411832719064,4.456278416447339,SELL,2022,4,2,Apr
2022-05-02,BAC,Bank of America,Finance,32.521058353837695,32.74671100062965,31.95241616301597,32.62034606933594,46652200,1.2892326884840433,34.662502479553225,36.897529220581056,38.82264015197754,1.7824865595696375,6.6458244552521695,2.4349675381290345,SELL,2022,5,2,May
2022-05-03,BAC,Bank of America,Finance,32.800871834554684,33.965240423409995,32.791847242870745,33.51393508911133,48926000,2.7393609432469823,34.49551982879639,36.742165145874026,38.825989742279056,1.9320177718774547,9.567238517983089,3.5012098024874594,SELL,2022,5,2,May
2022-05-04,BAC,Bank of America,Finance,33.730562262837466,34.97616604344468,33.649327158815545,34.85882568359375,57860300,4.012929519933861,34.426921653747556,36.6208846282959,38.83268421173096,2.1489866321810673,13.964094576647579,3.806321236040971,SELL,2022,5,2,May
2022-05-05,BAC,Bank of America,Finance,34.344340308707764,34.488757899221426,33.27925928747443,33.884010314941406,48860600,-2.7964664601743516,34.32943992614746,36.494120025634764,38.83108060836792,2.219975673275935,10.77712689517023,3.56952615851866,SELL,2022,5,2,May
2022-05-06,BAC,Bank of America,Finance,33.7305505912095,33.956203197279216,33.04456818375918,33.80276107788086,50440100,-0.23978636621037053,34.24188632965088,36.38692832946777,38.83129413604736,2.216536446403975,10.51149844799606,2.6969247021556773,SELL,2022,5,2,May
2022-05-09,BAC,Bank of America,Finance,33.27924326328086,33.450741436629265,32.54813106973551,32.827938079833984,51242000,-2.8838561317547473,34.09295539855957,36.23473068237305,38.82778966903687,2.2811269726972347,7.324505823709471,2.749518914951963,SELL,2022,5,2,May
2022-05-10,BAC,Bank of America,Finance,33.17093340824762,33.513926336833016,31.75383530408481,32.277347564697266,60235300,-1.6772010285804217,33.920104789733884,36.08625205993653,38.81962015151978,2.2978801147483625,5.524458108115349,5.453022523676243,SELL,2022,5,2,May
2022-05-11,BAC,Bank of America,Finance,32.40371714125079,33.32437678754979,32.051696166859195,32.10585403442383,54969300,-0.5313123388769547,33.75763492584228,35.96542190551758,38.8112601852417,2.293910936848697,4.963793641653891,3.964014224091432,SELL,2022,5,2,May
2022-05-12,BAC,Bank of America,Finance,31.600392681807012,31.97949088936334,30.923434794129015,31.654550552368164,61231500,-1.4056734998289633,33.58839559555054,35.82317035675049,38.799976682662965,2.3018975041949883,3.4883454100180122,3.3361904585794813,SELL,2022,5,2,May
2022-05-13,BAC,Bank of America,Finance,32.06974851323998,32.25027129371533,31.374738046480566,31.744808197021484,49117900,0.2851332370175319,33.48008222579956,35.691028099060055,38.78669871330261,2.214192578592753,3.7834250792214696,2.7580360284454692,SELL,2022,5,2,May
2022-05-16,BAC,Bank of America,Finance,31.59136895463382,31.74481109396992,31.058828597385407,31.41987419128418,39076500,-1.0235815687422933,33.29775524139404,35.58018753051758,38.7732190322876,2.0377378410479405,2.7211170687011066,2.1832757585477593,SELL,2022,5,2,May
2022-05-17,BAC,Bank of America,Finance,32.150990230730514,32.692558683977914,31.979495447621336,32.48495864868164,42635600,3.3898431639580284,33.13618793487549,35.53776473999024,38.76684354782105,2.15767111211115,6.203201833595795,2.195056623184335,SELL,2022,5,2,May
2022-05-18,BAC,Bank of America,Finance,32.15098495466652,32.214167414032346,31.230321834096976,31.483055114746094,47396900,-3.0842075089918763,32.92046413421631,35.47079093933105,38.75283493041992,2.2287667781924396,2.927674707854222,3.1250003417697356,SELL,2022,5,2,May
2022-05-19,BAC,Bank of America,Finance,30.950518810198133,31.44695395973844,30.914413559238703,31.09493637084961,47002700,-1.2327861526840733,32.7191822052002,35.35182678222656,38.73813081741333,2.2137646961005935,1.6587965867761012,1.7126274006431959,SELL,2022,5,2,May
2022-05-20,BAC,Bank of America,Finance,31.410847809976364,31.57331799145857,29.750044188414176,30.562395095825195,62406500,-1.7126302130775595,32.55219888687134,35.22889125823975,38.71742890357971,2.126355767433061,-0.08224267782008798,5.965742532048648,SELL,2022,5,2,May
2022-05-23,BAC,Bank of America,Finance,31.37474203194352,32.72865789271504,31.284482351833187,32.37664031982422,69081900,5.936201067719482,32.48811311721802,35.148378410339355,38.700773324966434,2.565078252328288,5.849076299180522,4.460547872218804,SELL,2022,5,2,May
2022-05-24,BAC,Bank of America,Finance,32.015599880859725,32.45787715768611,31.555266535215292,32.178070068359375,46146700,-0.6133133317827943,32.45200910568237,35.04818851470947,38.68081255912781,2.520597817369987,5.1998898026687,2.805048968298306,SELL,2022,5,2,May
2022-05-25,BAC,Bank of America,Finance,32.042679639617546,32.73769028723671,31.853132220226836,32.34956741333008,49343400,0.532963426974864,32.43350553512573,34.946012840270996,38.6583297252655,2.5216409811655875,5.7605667405348004,2.7343737111160853,SELL,2022,5,2,May
2022-05-26,BAC,Bank of America,Finance,32.945282237678434,33.25216993597601,32.80086469984344,33.098724365234375,60201200,2.3158175264983427,32.427187252044675,34.8353528213501,38.63728035926819,2.552638834818564,8.20978848123608,1.3635124760475963,SELL,2022,5,2,May
2022-05-27,BAC,Bank of America,Finance,33.29730580194185,33.44172336593454,33.01749870849831,33.41464614868164,43365600,0.9544832603249676,32.48766222000122,34.72685901641846,38.616921224594115,2.4536552984251863,9.242632798322536,1.2695769859378614,SELL,2022,5,2,May
2022-05-31,BAC,Bank of America,Finance,33.23412867382055,33.87498150182793,33.044581236216146,33.57712173461914,71609200,0.4862406299756872,32.53550100326538,34.623961448669434,38.599686784744264,2.441654061273284,9.773814864243157,2.47311330665849,SELL,2022,5,2,May
2022-06-01,BAC,Bank of America,Finance,33.81178746468842,33.82081549759506,32.64741912910179,33.098724365234375,35237900,-1.4247718228079131,32.51474046707153,34.51257930755615,38.58157231330872,2.3882190824051444,8.20978848123608,3.545140759943492,SELL,2022,6,2,Jun
2022-06-02,BAC,Bank of America,Finance,33.05334663460403,33.325688815714585,32.744691239207086,33.316612243652344,35341900,0.6582969059883981,32.437629795074464,34.38136478424072,38.565436639785766,2.199239695094452,8.92213017078467,1.7438675104735302,SELL,2022,6,2,Jun
2022-06-03,BAC,Bank of America,Finance,33.116884160379804,33.298446720176024,32.79915227799976,32.85361862182617,25235200,-1.3896779733791331,32.3861102104187,34.26056743621826,38.54832001686096,2.133449919573419,7.408463319665914,1.5197547884255287,SELL,2022,6,2,Jun
2022-06-06,BAC,Bank of America,Finance,33.3166086702697,33.779589982198566,32.77192090345053,32.81731414794922,40394000,-0.11050372957344123,32.33683786392212,34.139404945373535,38.533689966201784,2.133305161600785,7.289772961820162,3.0705409778667323,SELL,2022,6,2,Jun
2022-06-07,BAC,Bank of America,Finance,32.59035561580622,33.053336840201155,32.4451062647198,32.99886703491211,29152200,0.5532228693195362,32.34538431167603,34.00995899200439,38.519167222976684,2.035699108311139,7.883324522285973,1.843186236781591,SELL,2022,6,2,Jun
2022-06-08,BAC,Bank of America,Finance,32.608509111375085,32.78099509850232,32.24538746119437,32.581275939941406,33590600,-1.2654710070163944,32.36058073043823,33.875410652160646,38.500155229568485,2.0193792524230143,6.518092329051028,1.6439124063012918,SELL,2022,6,2,Jun
2022-06-09,BAC,Bank of America,Finance,32.4451073774369,32.535886926347594,31.319422270648086,31.32849884033203,49419000,-3.8450829915890328,32.32171297073364,33.71779262542724,38.472344694137576,2.198924626762386,2.4223832779415977,3.882933114348401,SELL,2022,6,2,Jun
2022-06-10,BAC,Bank of America,Finance,30.57501466869777,30.901826540506086,29.97586072472163,30.112030029296875,49318200,-3.8829463781044127,32.24458694458008,33.54378810882568,38.43547247886658,2.3415052746708405,-1.5546229439174608,3.0750693821823223,SELL,2022,6,2,Jun
2022-06-13,BAC,Bank of America,Finance,29.403948458712268,29.74891703023644,28.813872643905214,29.06805992126465,61216600,-3.466953596341782,32.11074953079223,33.38103706359863,38.39386957168579,2.4465510440001967,-4.967678484195548,3.2167416362287016,SELL,2022,6,2,Jun
2022-06-14,BAC,Bank of America,Finance,28.97727413453218,29.594583029826133,28.350885206569412,28.559680938720703,49349800,-1.7489264296309037,31.967739868164063,33.21389503479004,38.347723712921145,2.461436899249435,-6.629723871877269,4.3547329044931224,SELL,2022,6,2,Jun
2022-06-15,BAC,Bank of America,Finance,29.03174665869585,29.494731431252898,28.523373836401955,29.095293045043945,51540100,1.8754134805374134,31.798256587982177,33.05872913360596,38.30794676780701,2.358308711020294,-4.878645126555448,3.3385386197937015,SELL,2022,6,2,Jun
2022-06-16,BAC,Bank of America,Finance,28.595996975310406,29.049901689204223,28.014999495609224,28.91373062133789,61363400,-0.6240267916359121,31.66979036331177,32.912387962341306,38.266861810684205,2.280578379446371,-5.472227865532819,3.579275905791474,SELL,2022,6,2,Jun
2022-06-17,BAC,Bank of America,Finance,29.077133704035987,29.576431639817578,28.723088595403954,28.977275848388672,80470300,0.21977526139047576,31.56390733718872,32.775260581970215,38.22858473777771,2.2757931594576872,-5.264479207237704,2.944869796865585,SELL,2022,6,2,Jun
2022-06-21,BAC,Bank of America,Finance,29.857850224475385,30.220975364970613,29.612741274093807,29.821537017822266,53537200,2.913528427761225,31.526864433288573,32.66061466217041,38.194350156784054,2.3611097104420455,-2.504332877752924,2.039579953619784,SELL,2022,6,2,Jun
2022-06-22,BAC,Bank of America,Finance,29.403946273481314,29.903240757017258,29.340399891741363,29.594585418701172,38305600,-0.7610325349275637,31.387761688232423,32.53637523651123,38.1588467502594,1.8880549106840252,-3.246306624697892,1.9018373033880347,SELL,2022,6,2,Jun
2022-06-23,BAC,Bank of America,Finance,29.394872136814012,29.422105313237854,28.378124750267173,29.122529983520508,44091500,-1.5950736545286004,31.23498468399048,32.40413864135742,38.119776268005374,1.9057202140833673,-4.789599297510716,3.584786636193475,SELL,2022,6,2,Jun
2022-06-24,BAC,Bank of America,Finance,28.369042546446682,29.748913191468,28.35088594365481,29.331321716308594,79504700,0.7169422880025644,31.084072399139405,32.283660049438474,38.08416330337524,1.911304206288439,-4.1069956722978755,4.766328845780817,SELL,2022,6,2,Jun
2022-06-27,BAC,Bank of America,Finance,29.431180202950838,29.594586178195126,28.968198915104132,29.367633819580078,47900300,0.12379975107392749,30.89751787185669,32.17022598266602,38.048061542510986,1.802857611077355,-3.9882803716428716,2.132917030153675,SELL,2022,6,2,Jun
2022-06-28,BAC,Bank of America,Finance,29.80338519365818,30.41161584837701,29.22238425060469,29.285930633544922,49863800,-0.27820827015584415,30.691082096099855,32.077723083496096,38.01450115203858,1.7683549490429096,-4.2553929159678034,4.060760822844198,SELL,2022,6,2,Jun
2022-06-29,BAC,Bank of America,Finance,29.258694268335248,29.44933339636762,28.741243227665795,28.922805786132812,35149700,-1.2399293433966396,30.458366298675536,31.95485092163086,37.97613054275513,1.7524294866607752,-5.442558393922536,2.4482070444262485,SELL,2022,6,2,Jun
2022-06-30,BAC,Bank of America,Finance,28.29642215884571,28.641389006671826,27.815282500934536,28.260108947753906,46312300,-2.2912605480919113,30.216435527801515,31.805727005004883,37.939362926483156,1.7810245144653778,-7.6091157487276355,2.923224773352999,SELL,2022,6,2,Jun
2022-07-01,BAC,Bank of America,Finance,28.12393186896716,28.750320774587735,27.806198265738818,28.650461196899414,40236100,1.3812835961360737,29.983127975463866,31.662785606384276,37.90320620536804,1.8185235087206972,-6.332935620239743,3.295313476318807,SELL,2022,7,3,Jul
2022-07-05,BAC,Bank of America,Finance,27.960533406534573,28.359970092773438,27.64280144970635,28.359970092773438,47411800,-1.013914233804425,29.75844554901123,31.52757350921631,37.86421149253845,1.813345638731176,-7.282639318372885,2.528806062633446,SELL,2022,7,3,Jul
2022-07-06,BAC,Bank of America,Finance,28.151170605680615,28.369044660895202,27.815280355031625,28.12393569946289,35933700,-0.8322801206715358,29.523776626586915,31.41201099395752,37.823813104629515,1.8078145477745973,-8.0543074797374,1.9690142652194764,SELL,2022,7,3,Jul
2022-07-07,BAC,Bank of America,Finance,28.595993873495733,29.05897510771975,28.568758970273013,28.922805786132812,40137900,2.8405344657546516,29.31997356414795,31.317299995422363,37.79362177848816,1.9606875566894284,-5.442558393922536,1.6949121087061807,SELL,2022,7,3,Jul
2022-07-08,BAC,Bank of America,Finance,29.05897818517907,29.27685397101694,28.65046498262846,28.859262466430664,31153800,-0.21969970746272827,29.13387289047241,31.236482238769533,37.763023376464844,1.9570337080183033,-5.65030081651533,2.1704954834417607,SELL,2022,7,3,Jul
2022-07-11,BAC,Bank of America,Finance,28.641383917651016,28.859259682471116,28.405355013528887,28.559680938720703,29311900,-1.038077560223294,28.995431995391847,31.15328308105469,37.726412754058835,1.8058485051675703,-6.629723871877269,1.5893198173892533,SELL,2022,7,3,Jul
2022-07-12,BAC,Bank of America,Finance,28.16024914817283,29.07713515571294,28.123935939572505,28.468904495239258,39527000,-0.3178482409387562,28.913275718688965,31.058159370422363,37.6824204158783,1.6145618420093717,-6.926499652110163,3.3482117877062554,SELL,2022,7,3,Jul
2022-07-13,BAC,Bank of America,Finance,28.205635251025118,28.278259927250613,27.59740293832078,27.99683952331543,44153700,-1.6581775108444052,28.859714698791503,30.973993225097658,37.63405645370484,1.4701300134325965,-8.46982350343456,2.4319066027535827,SELL,2022,7,3,Jul
2022-07-14,BAC,Bank of America,Finance,27.315983448301804,27.43399790180084,26.934703452484182,27.352294921875,51707800,-2.3022048646014537,28.799345397949217,30.868632202148437,37.57746383666992,1.5060265411657743,-10.577035679316783,1.8254206849654386,SELL,2022,7,3,Jul
2022-07-15,BAC,Bank of America,Finance,27.824356341968485,29.62182017807107,27.78804486820857,29.276851654052734,77801700,7.0361800999687585,28.80842332839966,30.783890533447266,37.53094097137451,2.174848230451215,-4.285074858982707,6.2635673108951035,SELL,2022,7,3,Jul
2022-07-18,BAC,Bank of America,Finance,30.03033755073562,30.30267968662492,29.140681263536088,29.285930633544922,56382900,0.031010778069551215,28.82703332901001,30.672432632446288,37.484865741729735,2.169040242320959,-4.2553929159678034,3.9677701816238224,SELL,2022,7,3,Jul
2022-07-19,BAC,Bank of America,Finance,29.866930663576266,30.520551077125997,29.667211487287663,30.275442123413086,46874900,3.378794760699022,28.891941642761232,30.60026126861572,37.446509218215944,2.2909096876234605,-1.020379148160666,2.8185867157937112,SELL,2022,7,3,Jul
2022-07-20,BAC,Bank of America,Finance,30.12111513944933,30.366224084633245,29.912319400148498,30.284521102905273,35514900,0.029987933636710373,28.91509084701538,30.52989646911621,37.4053822517395,2.2030974780403874,-0.9906972051457519,1.4988009318106845,SELL,2022,7,3,Jul
2022-07-21,BAC,Bank of America,Finance,30.039415969525006,30.56594366957089,29.91232319582491,30.54779052734375,31244000,0.8693200844877236,28.96275110244751,30.484293518066405,37.36440952301025,2.1997392291507953,-0.1299894504388277,2.1396652997240926,SELL,2022,7,3,Jul
2022-07-22,BAC,Bank of America,Finance,30.502390337527586,30.811045630385486,30.039409129749526,30.348064422607422,27115400,-0.6538152229292993,29.024027824401855,30.445707855224608,37.31850494384766,2.1696018342793124,-0.7829547825529581,2.542621795876837,SELL,2022,7,3,Jul
2022-07-25,BAC,Bank of America,Finance,30.665806427518056,30.847369035667587,30.357151032569462,30.62041664123535,30381000,0.8974286295011513,29.088482570648193,30.41599910736084,37.27387276649475,2.172115965995017,0.1074473865735115,1.6009514463561119,SELL,2022,7,3,Jul
2022-07-26,BAC,Bank of America,Finance,30.329909445649577,30.665797926652406,29.921394556312215,30.003097534179688,30645700,-2.0160375813578657,29.120255756378175,30.38297004699707,37.22669034004211,2.2299246184026518,-1.9107563744778733,2.4810883925973393,SELL,2022,7,3,Jul
2022-07-27,BAC,Bank of America,Finance,30.17558287098254,30.656720695249046,29.912317340980323,30.493314743041992,30344800,1.6338886620084647,29.180624961853027,30.35794017791748,37.180975666046145,2.2523714211983004,-0.3080873442306009,2.4412018192892,SELL,2022,7,3,Jul
2022-07-28,BAC,Bank of America,Finance,30.411614969046227,30.6385673195615,29.866930713016796,30.24820899963379,40176500,-0.8038015724877279,29.246895122528077,30.33450687408447,37.136538400650025,2.2395089389446596,-1.1094125058007664,2.551015852059358,SELL,2022,7,3,Jul
2022-07-29,BAC,Bank of America,Finance,30.384379810669984,30.811047846919664,30.275440196164784,30.693035125732422,48152500,1.4705866588796024,29.368541431427,30.298668403625488,37.09539799690246,2.1720130500487413,0.34485928077658823,1.7450462248545673,SELL,2022,7,3,Jul
2022-08-01,BAC,Bank of America,Finance,30.520548076318587,30.76565700593217,30.15742642960852,30.602251052856445,32336700,-0.29578069586172484,29.466130924224853,30.281052322387694,37.05559148788452,2.1659486861436386,0.048058557734442786,1.9875354112777799,SELL,2022,8,3,Aug
2022-08-02,BAC,Bank of America,Finance,30.502397278817362,30.61133691027638,29.95771297359569,29.99402618408203,37884100,-1.9875167605281185,29.547833728790284,30.259034118652345,37.00411758422852,2.208776538920709,-1.940413374683525,2.1791803896856283,SELL,2022,8,3,Aug
2022-08-03,BAC,Bank of America,Finance,30.338990451397464,30.638569235055662,30.112038086693346,30.53870964050293,30065800,1.8159731310428917,29.668572425842285,30.258560409545897,36.94955664634705,2.216494228689684,-0.159677629156052,1.7241434054043592,SELL,2022,8,3,Aug
2022-08-04,BAC,Bank of America,Finance,30.429773185249278,30.56594252496379,30.112037799878962,30.320837020874023,28404500,-0.7134309936263517,29.738473987579347,30.217444343566896,36.89430858612061,2.1551489106719717,-0.8719694330861172,1.4970059196332337,SELL,2022,8,3,Aug
2022-08-05,BAC,Bank of America,Finance,30.211893926998933,31.165096510722176,30.17558418505214,30.829204559326172,35874500,1.6766276541184233,29.836971092224122,30.19046703338623,36.84070844650269,2.1746601049099845,0.7900385403817323,3.209658957518241,SELL,2022,8,3,Aug
2022-08-08,BAC,Bank of America,Finance,31.0198435588951,31.1287831733255,30.366223187401783,30.402536392211914,33454300,-1.3839739727737665,29.92911386489868,30.151526412963868,36.78224854469299,2.187639271236169,-0.6048693601658051,2.5082117363045318,SELL,2022,8,3,Aug
2022-08-09,BAC,Bank of America,Finance,30.54778886348531,30.829207571916424,30.329913075424873,30.79289436340332,40196900,1.2839651473664615,30.045313358306885,30.105409812927245,36.72690250396729,2.191783996930922,0.6713294754290278,1.6214601024480226,SELL,2022,8,3,Aug
2022-08-10,BAC,Bank of America,Finance,31.319415444139757,32.16367822445793,31.27402567957775,31.83686637878418,61415800,3.3903016814866183,30.237314701080322,30.0738542175293,36.673468885421755,2.2307641688053166,4.084391251409425,2.7944098966757567,BUY,2022,8,3,Aug
2022-08-11,BAC,Bank of America,Finance,32.472344942746346,32.73561051842996,32.363408776711786,32.59943771362305,50420800,2.395246208486901,30.499671840667723,30.054300537109373,36.62411623954773,2.147323911650248,6.577468686485477,1.1417428269403296,BUY,2022,8,3,Aug
2022-08-12,BAC,Bank of America,Finance,32.82638700786183,32.96255979992624,32.39971549154343,32.9534797668457,31821700,1.0860373001915447,30.683503246307374,30.0513956451416,36.574522523880006,1.59362863220006,7.734939750020664,1.7079965829559574,BUY,2022,8,3,Aug
2022-08-15,BAC,Bank of America,Finance,32.53588699196899,32.95347845862893,32.381557602888165,32.90808868408203,24908000,-0.13774291238687342,30.86461114883423,30.043225173950194,36.52881390571594,1.5972715691718482,7.586542506350757,1.7379339810075563,BUY,2022,8,3,Aug
2022-08-16,BAC,Bank of America,Finance,32.85362718117905,33.53448436053521,32.77192418113556,33.262142181396484,31870200,1.0758859340430638,31.0139461517334,30.0513956451416,36.481568040847776,1.4635775430800622,8.744050984099827,2.2925768738555554,BUY,2022,8,3,Aug
2022-08-17,BAC,Bank of America,Finance,32.862697971700776,33.21674305128777,32.75376182329348,33.05333709716797,27125600,-0.6277559728107396,31.152386951446534,30.056116104125977,36.43327815055847,1.4815405695733268,8.061403708970794,1.4007094854999063,BUY,2022,8,3,Aug
2022-08-18,BAC,Bank of America,Finance,32.90808863577673,33.044261422235344,32.68113630035758,32.93532180786133,23138300,-0.3570450056516461,31.27176351547241,30.05484519958496,36.38408528327942,1.488580466022895,7.675575863990858,1.1025400753518388,BUY,2022,8,3,Aug
2022-08-19,BAC,Bank of America,Finance,32.644827874666426,32.70837426084535,32.05475379400234,32.20907974243164,36485400,-2.205055319229765,31.364814281463623,30.047401275634765,36.331127157211306,1.5831032782198424,5.301269850890633,2.0293050036507205,BUY,2022,8,3,Aug
2022-08-22,BAC,Bank of America,Finance,31.54637532356806,31.60992170185468,31.27403320762285,31.519142150878906,31210300,-2.1420593108216757,31.409750556945802,30.051214141845705,36.272529211044315,1.667381074468293,3.0456541956361827,1.0656650889290304,BUY,2022,8,3,Aug
2022-08-23,BAC,Bank of America,Finance,31.47374940353302,31.74609498674618,31.192330713305743,31.237720489501953,26588000,-0.8928595201919354,31.471481704711913,30.073727951049804,36.21717247962952,1.6081701392964594,2.1256012620063824,1.7727422640411266,BUY,2022,8,3,Aug
2022-08-24,BAC,Bank of America,Finance,31.09247267524207,31.591767164284672,30.91091009840346,31.337581634521484,31389400,0.319681281011186,31.51369504928589,30.11911838531494,36.16392415046692,1.5735801665722466,2.452077692361132,2.172653505371904,BUY,2022,8,3,Aug
2022-08-25,BAC,Bank of America,Finance,31.41020887908574,32.02751964687056,31.274039525115274,31.900426864624023,40576700,1.796071045515868,31.596305942535402,30.185933303833007,36.11183628082276,1.5979804335020371,4.292189795323043,2.361975044888369,BUY,2022,8,3,Aug
2022-08-26,BAC,Bank of America,Finance,32.17276077807385,32.20907398168654,30.88367321698263,30.892749786376953,36152600,-3.1588200450211934,31.606291675567626,30.22188243865967,36.05676601409912,1.7447439748972415,0.997787198676825,4.290329523493506,BUY,2022,8,3,Aug
2022-08-29,BAC,Bank of America,Finance,30.7384289168847,31.001694491813353,30.51147655153619,30.774742126464844,34931000,-0.3819914404775582,31.614916229248045,30.259102668762207,35.999541435241696,1.745741333248997,0.6119842965061517,1.592922982953601,BUY,2022,8,3,Aug
2022-08-30,BAC,Bank of America,Finance,31.028920913546408,31.119700454718878,30.447923538800563,30.94721794128418,48194900,0.5604460115719911,31.662575817108156,30.298501510620117,35.94201706886292,1.681586745159262,1.175860149659358,2.170718276495386,BUY,2022,8,3,Aug
2022-08-31,BAC,Bank of America,Finance,30.992608610270363,31.201404331433537,30.502390762486773,30.511470794677734,44917600,-1.4080333406162215,31.661213874816895,30.312300186157227,35.88490633964538,1.669983226016589,-0.24872969390309363,2.290986146327291,BUY,2022,8,3,Aug
2022-09-01,BAC,Bank of America,Finance,30.465781886785788,30.60285188526199,29.84440393580743,30.584575653076172,32848900,0.2395979495396494,31.674400806427002,30.332099990844725,35.82753540992737,1.66186833013894,-0.009727695609929032,2.4798380662779467,BUY,2022,9,3,Sep
2022-09-02,BAC,Bank of America,Finance,31.00491857154387,31.50750275681051,30.401816852056935,30.548023223876953,44000800,-0.11951262497095216,31.66034173965454,30.360609855651855,35.769847593307496,1.617648003449164,-0.12922869475651133,3.6195006683422584,BUY,2022,9,3,Sep
2022-09-06,BAC,Bank of America,Finance,30.73991766051442,30.822158960460364,29.798714383448985,30.20992088317871,40762400,-1.106789589036239,31.65071096420288,30.378181838989256,35.71301694869995,1.6066175514220729,-1.234587994053138,3.3877764227487477,BUY,2022,9,3,Sep
2022-09-07,BAC,Bank of America,Finance,29.981473526926063,30.767330585229633,29.816990925323385,30.675952911376953,40742600,1.5426456428018431,31.644863891601563,30.404348220825195,35.65936573028564,1.618659650219117,0.28901233085190103,3.0979955623604796,BUY,2022,9,3,Sep
2022-09-08,BAC,Bank of America,Finance,30.575436252824268,31.735950870274763,30.401817273206287,31.66284942626953,44361800,3.217166611722644,31.63616304397583,30.45188659667969,35.61476095199585,1.599890750226464,3.515476950786467,4.21356138579743,BUY,2022,9,3,Sep
2022-09-09,BAC,Bank of America,Finance,31.96440319349981,32.211127138820814,31.83647303351901,31.9278507232666,37295100,0.8369470903563325,31.60258369445801,30.511987495422364,35.567547960281374,1.511842872246988,4.381846723194549,1.1734397925782853,BUY,2022,9,3,Sep
2022-09-12,BAC,Bank of America,Finance,32.165435560211606,32.558365867234926,32.01008931784105,32.229400634765625,30534000,0.9444729434270327,31.566379737854003,30.591373329162597,35.51638983726502,1.5063529075782804,5.367705023344604,1.7011689283556013,BUY,2022,9,3,Sep
